NO.,HEAD,CHANGE TYPE,CHANGED STATEMENT,PARENT ENTITY,ROOT ENTITY,SIGNIFICANCE LEVEL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.getView(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.showCustomLong(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.showCustomShort(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.showCustomLong(View),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.showCustomShort(View),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ToastUtils.show(CharSequence,int,ToastUtils)",CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setDurationIsLong(boolean),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setLeftIcon(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setNotUseSystemToast(),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.getToastFriendlyText(CharSequence),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setBottomIcon(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setTopIcon(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.tryApplyUtilsToastView(CharSequence),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setBottomIcon(Drawable),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.make(),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setMode(String),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setLeftIcon(Drawable),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setRightIcon(Drawable),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setTopIcon(Drawable),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.setRightIcon(int),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ToastUtils.show(View,int,ToastUtils)",CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ToastUtils.getDuration(),CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mBgColor : int,FIELD: com.blankj.utilcode.util.ToastUtils.mBgColor : int,com.blankj.utilcode.util.ToastUtils.sBgColor : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mBgResource : int,FIELD: com.blankj.utilcode.util.ToastUtils.mBgResource : int,com.blankj.utilcode.util.ToastUtils.sBgResource : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mGravity : int,FIELD: com.blankj.utilcode.util.ToastUtils.mGravity : int,com.blankj.utilcode.util.ToastUtils.sGravity : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mXOffset : int,FIELD: com.blankj.utilcode.util.ToastUtils.mXOffset : int,com.blankj.utilcode.util.ToastUtils.sXOffset : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mYOffset : int,FIELD: com.blankj.utilcode.util.ToastUtils.mYOffset : int,com.blankj.utilcode.util.ToastUtils.sYOffset : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mTextColor : int,FIELD: com.blankj.utilcode.util.ToastUtils.mTextColor : int,com.blankj.utilcode.util.ToastUtils.sMsgColor : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ATTRIBUTE_RENAMING,FIELD: com.blankj.utilcode.util.ToastUtils.mTextSize : int,FIELD: com.blankj.utilcode.util.ToastUtils.mTextSize : int,com.blankj.utilcode.util.ToastUtils.sMsgTextSize : int,MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.DEFAULT_TOAST_UTILS : ToastUtils,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.mIcons : Drawable[],CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.mMode : String,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.isNotUseSystemToast : boolean,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.TAG_TOAST : String,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.isLong : boolean,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_OBJECT_STATE,FIELD: com.blankj.utilcode.util.ToastUtils.NOTHING : String,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_CLASS,CLASS: com.blankj.utilcode.util.ToastUtils.ToastWithoutNotification,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_CLASS,CLASS: com.blankj.utilcode.util.ToastUtils.WindowManagerToast,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_CLASS,CLASS: com.blankj.utilcode.util.ToastUtils.UtilsMaxWidthRelativeLayout,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_CLASS,CLASS: com.blankj.utilcode.util.ToastUtils.ActivityToast,CLASS: com.blankj.utilcode.util.ToastUtils,com.blankj.utilcode.util.ToastUtils,HIGH,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ViewUtils.layoutId2View(int),CLASS: com.blankj.utilcode.util.ViewUtils,com.blankj.utilcode.util.ViewUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
 * <pre>
 *     author: Blankj
 *     blog  : http://blankj.com
 *     time  : 2016/09/25
 *     desc  : utils about clipboard
 * </pre>
 */",CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: ((clip != null) && (clip.getItemCount() > 0)),METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: null;,METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: clip.getItemAt(0).coerceToText(Utils.getApp());,THEN_STATEMENT: ((clip != null) && (clip.getItemCount() > 0)),com.blankj.subutil.util.ClipboardUtils.getText(),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,COMMENT_DELETE,LINE_COMMENT: //noinspection ConstantConditions,METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: CharSequence text = clip.getItemAt(0).coerceToText(Utils.getApp());,THEN_STATEMENT: ((clip != null) && (clip.getItemCount() > 0)),com.blankj.subutil.util.ClipboardUtils.getText(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,RETURN_STATEMENT: text;,THEN_STATEMENT: (text != null),com.blankj.subutil.util.ClipboardUtils.getText(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: (text != null),THEN_STATEMENT: ((clip != null) && (clip.getItemCount() > 0)),com.blankj.subutil.util.ClipboardUtils.getText(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,IF_STATEMENT: ((clip != null) && (clip.getItemCount() > 0)),METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: "";",METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Return the text for clipboard.
     *
     * @return the text for clipboard
     */",METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_CHANGE,SINGLE_TYPE: com.blankj.utilcode.util.ClipboardUtils.getText(): CharSequence,METHOD: com.blankj.utilcode.util.ClipboardUtils.getText(),com.blankj.subutil.util.ClipboardUtils.getText(),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,COMMENT_DELETE,LINE_COMMENT: //noinspection ConstantConditions,METHOD: com.blankj.utilcode.util.ClipboardUtils.copyText(CharSequence),com.blankj.subutil.util.ClipboardUtils.copyText(CharSequence),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_UPDATE,"METHOD_INVOCATION: cm.setPrimaryClip(ClipData.newPlainText(Utils.getApp().getPackageName(), text));",METHOD: com.blankj.utilcode.util.ClipboardUtils.copyText(CharSequence),com.blankj.subutil.util.ClipboardUtils.copyText(CharSequence),LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_UPDATE,"JAVADOC: /**
     * Copy the text to clipboard.
     * <p>The label equals name of package.</p>
     *
     * @param text The text.
     */",METHOD: com.blankj.utilcode.util.ClipboardUtils.copyText(CharSequence),com.blankj.subutil.util.ClipboardUtils.copyText(CharSequence),NONE,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,RETURN_TYPE_DELETE,SINGLE_TYPE: com.blankj.utilcode.util.ClipboardUtils.copyText(CharSequence): void,METHOD: com.blankj.utilcode.util.ClipboardUtils.copyText(CharSequence),com.blankj.subutil.util.ClipboardUtils.copyText(CharSequence),CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.subutil.util.ClipboardUtils.copyUri(Uri),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.subutil.util.ClipboardUtils.getUri(),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.subutil.util.ClipboardUtils.getIntent(),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ADDITIONAL_FUNCTIONALITY,METHOD: com.blankj.subutil.util.ClipboardUtils.copyIntent(Intent),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ClipboardUtils.addChangedListener(ClipboardManager.OnPrimaryClipChangedListener),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,"METHOD: com.blankj.utilcode.util.ClipboardUtils.copyText(CharSequence,CharSequence)",CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ClipboardUtils.clear(),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ClipboardUtils.removeChangedListener(ClipboardManager.OnPrimaryClipChangedListener),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,REMOVED_FUNCTIONALITY,METHOD: com.blankj.utilcode.util.ClipboardUtils.getLabel(),CLASS: com.blankj.utilcode.util.ClipboardUtils,com.blankj.utilcode.util.ClipboardUtils,CRUCIAL,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: boolean drawingCacheEnabled = decorView.isDrawingCacheEnabled();,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: boolean willNotCacheDrawing = decorView.willNotCacheDrawing();,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: decorView.setDrawingCacheEnabled(true);,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: decorView.setWillNotCacheDrawing(false);,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Bitmap bmp = decorView.getDrawingCache();,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: ((bmp == null) || bmp.isRecycled()),"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,IF_STATEMENT: ((bmp == null) || bmp.isRecycled()),"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Bitmap ret;,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: decorView.destroyDrawingCache();,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: decorView.setWillNotCacheDrawing(willNotCacheDrawing);,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: decorView.setDrawingCacheEnabled(drawingCacheEnabled);,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: ret;,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_INSERT,ELSE_STATEMENT: isDeleteStatusBar,IF_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: decorView.measure(View.MeasureSpec.makeMeasureSpec(0, View.MeasureSpec.UNSPECIFIED), View.MeasureSpec.makeMeasureSpec(0, View.MeasureSpec.UNSPECIFIED));",THEN_STATEMENT: ((bmp == null) || bmp.isRecycled()),"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"METHOD_INVOCATION: decorView.layout(0, 0, decorView.getMeasuredWidth(), decorView.getMeasuredHeight());",THEN_STATEMENT: ((bmp == null) || bmp.isRecycled()),"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,METHOD_INVOCATION: decorView.buildDrawingCache();,THEN_STATEMENT: ((bmp == null) || bmp.isRecycled()),"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,ASSIGNMENT: bmp = Bitmap.createBitmap(decorView.getDrawingCache());,THEN_STATEMENT: ((bmp == null) || bmp.isRecycled()),"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,RETURN_STATEMENT: null;,THEN_STATEMENT: ((bmp == null) || bmp.isRecycled()),"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: Resources resources = activity.getResources();,THEN_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"VARIABLE_DECLARATION_STATEMENT: int resourceId = resources.getIdentifier(status_bar_height"""," ""dimen"""," ""android"");""",THEN_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,VARIABLE_DECLARATION_STATEMENT: int statusBarHeight = resources.getDimensionPixelSize(resourceId);,THEN_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"ASSIGNMENT: ret = Bitmap.createBitmap(bmp, 0, statusBarHeight, dm.widthPixels, (dm.heightPixels - statusBarHeight));",THEN_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_INSERT,"ASSIGNMENT: ret = Bitmap.createBitmap(bmp, 0, 0, dm.widthPixels, dm.heightPixels);",ELSE_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",LOW,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: Bitmap bmp = UtilsBridge.view2Bitmap(decorView);,"METHOD: com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)","com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,VARIABLE_DECLARATION_STATEMENT: int statusBarHeight = UtilsBridge.getStatusBarHeight();,THEN_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: Bitmap.createBitmap(bmp, 0, statusBarHeight, dm.widthPixels, (dm.heightPixels - statusBarHeight));",THEN_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,STATEMENT_DELETE,"RETURN_STATEMENT: Bitmap.createBitmap(bmp, 0, 0, dm.widthPixels, dm.heightPixels);",ELSE_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,ALTERNATIVE_PART_DELETE,ELSE_STATEMENT: isDeleteStatusBar,IF_STATEMENT: isDeleteStatusBar,"com.blankj.utilcode.util.ScreenUtils.screenShot(Activity,boolean)",MEDIUM,,
12,d1ff4e3cd680473dc63b491a9795bd790a464949,DOC_DELETE,"JAVADOC: /**
     * @param src     The source of bitmap.
     * @param format  The format of the image.
     * @param recycle True to recycle the source of bitmap, false otherwise.
     * @return the file if save success, otherwise return null.
     */","METHOD: com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,boolean)","com.blankj.utilcode.util.ImageUtils.save2Album(Bitmap,CompressFormat,boolean)",NONE,,
